rating,title,text,timestamp,helpful_vote
5.0,Love them,"I like that I can hear others talking to me so that it doesn’t cancel all sound.  They stay in very well although I haven’t jogged and don’t know about how they’d stay in.  They are pretty comfy.  My ears are somewhat sensitive to anything being in them, so overall...a great buy.",1607197440584,0
5.0,Cute case,They are a good product.,1608910296863,0
4.0,I guess they are pretty good...,"I didn't even consider buying AirPods for a while, as there are definitely many more affordable options for bluetooth earphones. However, I never seemed to be fully satisfied with the other options I tried. The sound quality is great, they connect flawlessly and I love that it's easy to switch between devices.<br /><br />My only concern is that I have smaller ears and thick, puffy hair. I sometimes find the AirPods will get loose due to the fit or getting caught in my hair. Not a deal breaker for me, but I can't see myself wearing them when I'm too active because I'm fearful I may lose one.",1571243610782,0
5.0,Worth the price,"I was hesitant to get these because of the price but I’m truly impressed with the quality of them. If you haven’t already, I recommend you buy these as well.",1569676491042,0
5.0,Love them,Best purchase made this year,1634676413996,0
5.0,Great gift!,Works great. Wonderful Father’s Day gift.,1656274694417,0
5.0,Great buy!,Excellent product! My daughter loves them.,1582422144566,0
5.0,Performance,Wife loved it,1578463615791,0
5.0,great devices and last a long time,"great devices and they last a long time.  This is my third pair,  keep one at work, home etc.",1607223743823,1
5.0,Got for my niece. She loves them,She has learned how to connected them to the Apple TV which is fantastic.<br /><br />GET A CASE because she and my nephew have both dropped theirs repeatedly. GET A CASE,1562671412347,0
5.0,Great sound!,"Fantastic, as usual",1581131546315,0
5.0,Perfect gift,Fast shipping. Good price,1577254322302,0
5.0,Love these,I love my AirPods. My second pair.,1606549324728,0
5.0,it's great!,"Love them, do my housework listening to great stuff!!!!",1636054115474,0
5.0,Cool product,My son likes these AirPods a lot and doesn’t give them a break. Everything functions and is well built. I have a pair of these myself as well. And I recommend this to anyone who is looking for sound quality and durability.,1640022164204,0
5.0,Awesome,Best purchase I made all year.,1578282786646,0
5.0,AMAZING,All in all great!!!,1575740861618,0
5.0,As described,Good product,1575755833578,0
5.0,100% PERFECT,Love my new Apple AirPods !,1604675536364,0
5.0,Great Deal!,"My daughter bought these for herself and now for my son. They came in on time for his Birthday, he was Sooo Excited and that was last month…So far they’re doing just fine, he loves them!!! My daughter actually gave me hers and bought her another pair. They’re holding up Really good, she bought hers going on a year and a half ago! Not bad for the price! Don’t over charge just like any other device. Can’t adjust the volume with these.",1625063228572,0
5.0,As good as expected,Love these things,1605639848534,0
5.0,handy,Easy to use,1603508617621,0
5.0,Awesome!,Bought these for hubby for Christmas and he loves them! He said the sound is amazing!,1578524119851,0
5.0,Favorite thing!,Obviously Apple knows what they’re doing and this another great product. Stays in my ears while I workout and I love them.,1604370788996,1
4.0,As Described,"If you're looking for AirPods you already know what you're getting yourself into. These aren't noise cancelling, but that's probably not why you're buying them. Good sound quality, but the more you use them the more the quality will start to fade.",1586273256204,0
5.0,Son loves it,"My son bought theses and loves them. I tried to order a pair for my others so and there delivery date isn’t until after Christmas. They are sold out everywhere, I’ve looked.",1577212893512,0
5.0,Didn't Last a year but Apple came through,"Bought the 2nd gen for my daughter's birthday, then all of a sudden stopped working, that is to say, would not connect to her device any longer. Tried to get a hold of Apple, very difficult and took two hours before I actually talked to someone, who tried to help, but failed. That being said, warranty was ten days past but Apple came through and replaced the airpods, which were defective.",1659045350286,1
5.0,Love these!,"Love them!! Was kind of hesitant buying them at first, but definitely don’t regret buying at all!! Easy to set up, and to use. My only problem is I can’t figure out the double tap to pause, next. But overall, love!",1589544460125,0
5.0,Gift for a 12 Year Old,Cute gift for 12 year old.,1650148147965,0
5.0,Awesome buy!,Noise cancellation awesome. Stays in ears!,1576503952618,0
5.0,Air pods,"Love them,shouldn’t have wasted my money on cheaper ones.",1628742069327,1
5.0,Met my expectations,They integrate smoothly with my iPhone.  I wish they would fit more snuggly on my ears.<br />Audio quality is good.  These do not provide noise cancellation.,1628475439267,0
4.0,Great deal.,Perfect Christmas gift.,1580226042321,0
5.0,I am an Apple fan,"I love these AirPods. They are very convenient. If you are running heavy equipment I would say no, but for my days off they are great! Easy to carry, charge and use.",1594995336583,0
4.0,they're pretty ok.,"average sound quality. battery life is ok. personally don't care much for the fit, but they weren't for me anyways.<br />neat features if you're pairing with an iPhone. this specific pair is complimentary to the iPhone 11 Pro, and she is very happy with them.",1583907885971,0
5.0,works great,woks as described and arrived fast.,1576773270104,0
5.0,works great,woks as described and arrived fast.,1576773270104,0
4.0,Great Headphones,"The only bad thing I can say is that after having them for a few months, there’s a slight rattling sound going on inside each earbud.<br /><br />It’s alarming once you notice but doesn’t seem fatal for the product.",1578572969995,0
5.0,Just as described,Product is great and from Apple. I compared it to my husbands box and product which he got from the apple store. I don’t know what the other reviews are about unless the people are being shady and trying to scam.,1579895655801,0
